Price,Boat Type,Type,Material,Location,Number of views last 7 days,Year Built,Width,Length,Manufacturer,Currency,is European
109900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,88,2010,3.75,11.7,Sessa power boats,EUR,European
111925.0,House Boat,new boat from stock,GRP,Netherlands,105,1999,4.25,13.1,Atlantic Motor Yachts power boats,EUR,European
116500.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,86,2004,4.0,16.0,Sea Ray power boats,EUR,European
125000.0,Motor Yacht,"Used boat,Diesel",GRP,Switzerland,107,2000,4.58,15.5,Sealine power boats,CHF,Not European
125000.0,Sport Boat,"Used boat,Diesel",GRP,Switzerland,70,2006,4.3,13.3,Treffer power boats,CHF,Not European
124900.0,Sport Boat,new boat from stock,GRP,Germany,98,2000,4.55,13.2,Linssen power boats,EUR,European
134000.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,78,2004,4.2,13.5,Vacance power boats,EUR,European
133200.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,89,2004,4.48,12.08,Apreamare power boats,EUR,European
139000.0,Center console boat,"new boat from stock,Unleaded",PVC,France,200,2020,3.0,9.8,Viper power boats,EUR,European
139900.0,Pilothouse,"new boat from stock,Unleaded",PVC,France,76,2008,4.0,13.0,Majesty Yachts power boats,EUR,European
129950.0,Pilothouse,new boat from stock,GRP,United,184,2007,3.9,12.5,Nimbus power boats,Â£,Not European
150892.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,48,2006,4.4,13.75,Smelne power boats,EUR,European
160000.0,Motor Yacht,Used boat,Steel,Netherlands,109,2009,4.65,16.0,Absolute power boats,EUR,European
169000.0,Motor Yacht,"Used boat,Diesel",Carbon Fiber,Finland,138,2007,4.35,13.15,Aquanaut power boats,EUR,European
175000.0,Wakeboard/Wakesurf,"new boat from stock,Unleaded",GRP,Austria,177,2020,2.99,9.99,Frauscher power boats,EUR,European
189500.0,House Boat,new boat from stock,Steel,Netherlands,118,1995,5.0,20.0,Astondoa power boats,EUR,European
194000.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,47,2003,5.18,19.2,Dominator power boats,EUR,European
197000.0,House Boat,"new boat from stock,Unleaded",Steel,Germany,71,2004,5.6,16.2,Apreamare power boats,EUR,European
210000.0,Sport Boat,"new boat from stock,Unleaded",GRP,Switzerland,91,2008,4.55,16.5,Aquanaut power boats,CHF,Not European
208500.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,258,2015,4.16,13.25,Galeon power boats,EUR,European
208313.0,Motor Yacht,new boat from stock,GRP,Netherlands,159,2015,4.16,13.25,Galeon power boats,EUR,European
206000.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,267,2020,3.4,10.87,Nimbus power boats,EUR,European
211106.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,105,2016,4.41,13.22,Bavaria power boats,EUR,European
210900.0,Hardtop,"new boat from stock,Unleaded",GRP,Germany,74,2015,4.31,13.96,Prestige Yachts power boats,EUR,European
230000.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,86,2008,4.88,19.2,Princess power boats,EUR,European
259000.0,Cabin Boat,"Used boat,Diesel",GRP,Germany,78,2008,5.08,21.69,Princess power boats,EUR,European
264800.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,231,2008,5.03,19.3,Princess power boats,EUR,European
279950.0,Hardtop,"Used boat,Diesel",GRP,United,351,2021,4.7,18.24,Sunseeker power boats,Â£,Not European
304640.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,174,2020,4.85,17.2,Cranchi power boats,EUR,European
317849.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,127,2020,4.53,16.49,VanDutch power boats,EUR,European
317611.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,39,2019,5.38,18.8,BLUEGAME power boats,EUR,European
317500.0,House Boat,new boat from stock,Steel,Netherlands,142,2014,5.73,22.99,Sunseeker power boats,EUR,European
361933.0,Cabin Boat,"new boat from stock,Diesel",GRP,Switzerland,117,2013,6.85,32.68,Majesty Yachts power boats,CHF,Not European
331296.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,52,2018,5.97,23.62,Sunseeker power boats,EUR,European
347650.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Switzerland,95,2013,7.05,31.7,Sanlorenzo power boats,EUR,Not European
342500.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,317,2019,7.35,35.36,Sunseeker power boats,EUR,European
373900.0,Flybridge,new boat from stock,GRP,Netherlands,304,1974,7.47,45.0,Abeking & Rasmussen power boats,EUR,European
373900.0,Flybridge,new boat from stock,GRP,Netherlands,107,2020,6.76,23.9,Bandido Yachts power boats,EUR,European
409500.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,94,2008,6.34,27.43,Sunseeker power boats,EUR,European
445600.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,243,2004,6.3,32.5,Ocea power boats,EUR,European
444822.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,56,2009,6.3,28.0,Permare power boats,EUR,European
457198.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,77,2017,5.3,21.45,Prestige Yachts power boats,EUR,European
452200.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,57,2008,6.3,23.95,Maiora power boats,EUR,European
475000.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,110,2009,6.5,30.6,Tecnomar power boats,EUR,European
528900.0,Motor Yacht,new boat from stock,GRP,Spain,33,2005,5.8,22.68,Ferretti power boats,EUR,European
4300000.0,Flybridge,Used boat,GRP,Spain,63,2008,5.0,21.0,Selene power boats,DKK,European
591192.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,97,2018,4.5,16.48,VanDutch power boats,EUR,European
606700.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,193,2020,4.67,15.82,Cranchi power boats,EUR,European
690200.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,149,2011,4.95,20.4,Sunseeker power boats,EUR,European
780000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,187,2003,6.6,28.27,Mangusta power boats,EUR,European
833000.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,62,2005,5.83,26.21,Azimut power boats,EUR,European
815094.0,Motor Yacht,new boat from stock,GRP,Spain,180,2005,6.05,27.0,Leopard power boats,EUR,European
1039000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,117,2000,6.16,23.98,Riva power boats,EUR,European
1027922.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,56,2008,4.95,17.96,Azimut power boats,EUR,European
1015000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,92,2000,5.4,22.37,Riva power boats,EUR,European
1132000.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,111,2019,4.61,15.23,Riviera power boats,EUR,European
1380000.0,Motor Yacht,"new boat on order,Diesel",GRP,Switzerland,58,2006,5.46,21.98,Sunseeker power boats,EUR,Not European
1554300.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,109,2020,4.37,13.8,Cranchi power boats,EUR,European
2142000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,55,2019,4.27,15.1,Monte Carlo power boats,EUR,European
11995000.0,Mega Yacht,"new boat from stock,Diesel",GRP,Germany,74,2012,4.7,16.36,Sessa power boats,EUR,European
11900000.0,Mega Yacht,new boat from stock,GRP,Germany,119,2003,6.17,26.59,Mangusta power boats,EUR,European
19900000.0,Mega Yacht,"new boat from stock,Diesel",GRP,Germany,114,2009,4.62,17.6,Sunseeker power boats,EUR,European
16750000.0,Mega Yacht,new boat from stock,GRP,Germany,107,2020,3.5201240846216435,14.74,BÃ©nÃ©teau power boats,EUR,European
8995000.0,Mega Yacht,"new boat from stock,Diesel",GRP,Germany,54,2017,4.39,14.3,Sessa power boats,EUR,European
5772400.0,Mega Yacht,"new boat from stock,Diesel",GRP,United,83,2006,4.85,17.3,Valk power boats,EUR,Not European
2388000.0,Motor Yacht,"new boat on order,Diesel",GRP,France,80,2016,4.15,14.78,BÃ©nÃ©teau power boats,EUR,European
2260000.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,57,2007,5.05,19.3,Azimut power boats,EUR,European
1850000.0,Motor Yacht,Used boat,GRP,Croatia,75,2007,5.07,19.6,Cayman power boats,EUR,European
1056985.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,81,2005,4.75,17.51,Azimut power boats,EUR,European
1056958.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,27,2019,4.35,14.3,Treffer power boats,EUR,European
965600.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,39,2007,4.8,16.1,Cantieri Estensi power boats,EUR,European
844543.0,Catamaran,"new boat from stock,Diesel",GRP,Germany,106,2012,4.5,15.7,Blu Martin power boats,EUR,European
767000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,67,2013,3.5,11.98,VanDutch power boats,EUR,European
764000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,111,2003,4.75,17.51,Azimut power boats,EUR,European
756900.0,Hardtop,new boat from stock,GRP,Spain,70,2009,4.01,14.63,Princess power boats,EUR,European
699000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,168,2004,4.57,17.51,Azimut power boats,EUR,European
698649.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,59,2017,3.7,11.2,Tuccoli power boats,EUR,European
666000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,80,2020,3.72,10.8,Integrity power boats,EUR,European
643790.0,Catamaran,"new boat from stock,Diesel",GRP,Germany,113,2007,4.14,15.4,Pershing power boats,EUR,European
585400.0,Flybridge,"new boat from stock,Diesel",GRP,Germany,83,2006,4.9,15.3,Mochi Craft power boats,EUR,European
601530.0,Motor Yacht,"new boat from stock,Diesel",GRP,Switzerland,250,2020,3.25,9.78,Saga power boats,CHF,Not European
601530.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Switzerland,25,2011,4.41,14.3,Bavaria power boats,CHF,Not European
505566.0,Trawler,"new boat from stock,Diesel",Steel,France,95,2008,4.18,12.8,Princess power boats,EUR,European
485560.0,Hardtop,new boat from stock,GRP,Spain,60,2015,4.05,12.89,BÃ©nÃ©teau power boats,EUR,European
471700.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,110,2002,4.65,14.95,van der Heijden power boats,EUR,European
426525.0,Trawler,new boat from stock,GRP,Netherlands,111,2007,4.65,17.53,Innovazioni e Progetti power boats,EUR,European
420056.0,Catamaran,"new boat from stock,Diesel",GRP,Germany,173,2009,3.0,11.8,Performance power boats,EUR,European
417417.0,Pilothouse,"new boat from stock,Diesel",GRP,Switzerland,34,2020,3.32,10.44,Jeanneau power boats,EUR,Not European
417204.0,Motor Yacht,"new boat from stock,Diesel",GRP,Switzerland,108,1998,4.4,14.33,Azimut power boats,EUR,Not European
417204.0,Motor Yacht,"new boat from stock,Diesel",GRP,Switzerland,295,2017,3.25,9.85,Nimbus power boats,EUR,Not European
396300.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,174,2009,4.16,11.98,Jeanneau power boats,EUR,European
385380.0,Cabin Boat,"new boat from stock,Diesel",GRP,Switzerland,138,2005,4.0,13.0,Azimut power boats,EUR,Not European
362800.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,152,1993,5.08,19.8,Princess power boats,EUR,European
361933.0,Sport Boat,"new boat from stock,Diesel",GRP,Switzerland,104,2003,4.6,14.3,Pacific power boats,EUR,Not European
349027.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,126,2020,3.15,9.02,Flipper power boats,EUR,European
337246.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,117,2018,3.99,11.65,Bavaria power boats,EUR,European
327900.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,106,2004,4.2,11.99,Astondoa power boats,EUR,European
321520.0,Hardtop,new boat from stock,GRP,Spain,53,2006,3.91,11.78,Rodman power boats,EUR,European
301784.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,211,2000,4.27,13.65,Princess power boats,EUR,European
320000.0,Sport Boat,"Display Model,Diesel",GRP,Switzerland,50,2008,3.83,11.83,Cranchi power boats,CHF,Not European
295241.0,Pilothouse,"new boat from stock,Diesel",GRP,Switzerland,287,2000,3.78,11.46,Sealine power boats,EUR,Not European
289500.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,188,1999,4.4,14.91,Azimut power boats,EUR,European
289000.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,111,2013,3.77,12.32,BÃ©nÃ©teau power boats,EUR,European
282708.0,Motor Yacht,new boat on order,GRP,France,45,1987,5.0,17.0,Sanlorenzo power boats,EUR,European
281465.0,Pilothouse,"new boat from stock,Diesel",GRP,Switzerland,60,2005,4.2,13.6,Cantieri Estensi power boats,EUR,Not European
293500.0,Sport Boat,"new boat from stock,Unleaded",GRP,Switzerland,41,2016,2.78,8.55,SAY power boats,CHF,Not European
268500.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,49,2001,4.33,11.99,Carnevali power boats,EUR,European
265132.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,166,2017,2.15,6.5,Comitti power boats,EUR,European
260610.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,187,2003,3.5,11.04,Windy power boats,EUR,European
257500.0,Hardtop,"new boat from stock,Unleaded",GRP,Germany,89,2020,2.98,8.6,Jeanneau power boats,EUR,European
246000.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,131,2020,2.95,9.4,AXOPAR power boats,EUR,European
258097.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Switzerland,56,2020,3.32,9.98,BÃ©nÃ©teau power boats,CHF,Not European
240023.0,Pilothouse,"new boat from stock,Diesel",GRP,Germany,74,2005,3.94,11.58,Carver power boats,EUR,European
238321.0,Cabin Boat,new boat from stock,GRP,Netherlands,274,1961,2.16,6.47,Riva power boats,EUR,European
232925.0,Pilothouse,new boat from stock,GRP,Netherlands,86,2009,3.85,11.37,BÃ©nÃ©teau power boats,EUR,European
226840.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,84,2005,4.15,12.66,Mira power boats,EUR,European
223125.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,140,2020,2.56,7.48,Aquador power boats,EUR,European
222900.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,179,2019,2.54,7.48,Aquador power boats,EUR,European
221459.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,121,1994,4.32,15.0,Princess power boats,EUR,European
220388.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,75,2020,2.55,7.89,Sea Ray power boats,EUR,European
214000.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,25,2020,2.56,8.1,Sea Ray power boats,EUR,European
209850.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,109,2006,3.2,9.9,Apreamare power boats,EUR,European
203900.0,Cabin Boat,"new boat from stock,Unleaded",Aluminium,Germany,129,2020,2.49,7.85,Cranchi power boats,EUR,European
199000.0,Trawler,"new boat from stock,Diesel",Steel,Netherlands,118,2014,3.35,10.22,BÃ©nÃ©teau power boats,EUR,European
199000.0,Hardtop,"new boat from stock,Unleaded",GRP,Germany,106,2020,2.98,9.12,Jeanneau power boats,EUR,European
197780.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,42,2002,4.0,12.0,Cayman power boats,EUR,European
197540.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,62,2003,3.84,11.6,Jeanneau power boats,EUR,European
190400.0,Motor Yacht,new boat from stock,GRP,Germany,59,2019,2.54,7.77,Tuccoli power boats,EUR,European
184690.0,Bowrider,"new boat from stock,Unleaded",Aluminium,Germany,582,2009,3.0,8.52,Paragon power boats,EUR,European
177548.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,159,2019,2.55,7.19,Four Winns power boats,EUR,European
171360.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,191,2016,2.59,8.39,Sea Ray power boats,EUR,European
158000.0,House Boat,"new boat from stock,Unleaded",GRP,Germany,206,1997,3.66,12.42,Fairline power boats,EUR,European
155652.0,Motor Yacht,"new boat from stock,Diesel",GRP,Germany,99,2020,2.45,6.98,Invictus power boats,EUR,European
155000.0,Motor Yacht,Used boat,GRP,Germany,244,2019,2.85,7.4,Quicksilver (Brunswick Marine) power boats,EUR,European
150000.0,Pontoon Boat,"Used boat,Diesel",GRP,Italy,222,2003,3.7,11.28,Rinker power boats,EUR,European
149000.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,539,2008,2.98,9.6,Bavaria power boats,EUR,European
147900.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,599,2012,2.54,6.78,MasterCraft power boats,EUR,European
147203.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,116,2018,3.05,9.0,Succes power boats,EUR,European
146200.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,162,2019,2.29,7.2,Finnmaster power boats,EUR,European
140000.0,Motor Yacht,new boat from stock,Steel,Netherlands,114,1971,2.1,5.8,Boesch power boats,EUR,European
138031.0,Sport Boat,"new boat from stock,Unleaded",GRP,Switzerland,67,2019,2.44,6.24,Heyday power boats,EUR,Not European
135000.0,Wakeboard/Wakesurf,"new boat from stock,Unleaded",GRP,Austria,117,2018,2.3,6.0,D-Boat power boats,EUR,European
134500.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,179,1990,3.75,11.4,De Boarnstream power boats,EUR,European
132877.0,Pilothouse,"new boat from stock,Unleaded",PVC,France,152,2019,2.57,7.1,Nordkapp power boats,EUR,European
129500.0,House Boat,new boat from stock,Steel,Netherlands,58,2015,2.97,8.25,Jeanneau power boats,EUR,European
129500.0,Motor Yacht,Used boat,GRP,Netherlands,273,2009,3.0,9.0,Yacht Service SP. z o.o.  power boats,EUR,European
129000.0,Motor Yacht,"Used boat,Diesel",GRP,Malta,231,1991,4.5,16.07,President power boats,EUR,European
125000.0,House Boat,"Used boat,Diesel",Steel,Germany,144,2020,2.0,6.0,Campion power boats,EUR,European
125000.0,House Boat,new boat from stock,GRP,Netherlands,94,2018,2.24,6.2,Glastron power boats,EUR,European
124630.0,Motor Yacht,new boat from stock,GRP,Netherlands,86,2020,2.53,8.17,BÃ©nÃ©teau power boats,EUR,European
123000.0,Deck Boat,"new boat from stock,Unleaded",PVC,France,58,1994,3.68,11.3,Sealine power boats,EUR,European
123000.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,214,1994,4.06,12.55,Sunseeker power boats,EUR,European
121737.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,132,2003,2.99,7.5,Apreamare power boats,EUR,European
121380.0,Motor Yacht,"new boat on order,Unleaded",GRP,Germany,97,1994,3.66,11.3,Sealine power boats,EUR,European
119800.0,House Boat,"new boat from stock,Unleaded",GRP,Germany,101,2020,2.48,7.26,BÃ©nÃ©teau power boats,EUR,European
119200.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,95,2020,2.4,6.23,Bayliner power boats,EUR,European
119000.0,Deck Boat,"new boat from stock,Unleaded",PVC,France,137,2020,2.45,6.82,Bayliner power boats,EUR,European
114900.0,Trawler,"Used boat,Diesel",Steel,Germany,113,1991,3.3,10.0,Hollandia power boats,EUR,European
114900.0,Trawler,"Used boat,Diesel",Steel,Germany,105,1983,3.7,12.4,Wim van der Valk power boats,EUR,European
113900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,65,2020,2.66,7.39,BÃ©nÃ©teau power boats,EUR,European
113900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,121,2011,2.74,8.69,Sea Ray power boats,EUR,European
113500.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,66,2020,2.4,6.84,Bayliner power boats,EUR,European
113100.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,75,1991,3.3,10.5,Pedro power boats,EUR,European
121900.0,Sport Boat,"Display Model,Unleaded",GRP,Switzerland,79,2020,2.54,6.55,Sea Ray power boats,CHF,Not European
110000.0,Bowrider,"Used boat,Unleaded",GRP,Portugal,237,2008,3.2,9.9,Saver power boats,EUR,European
109080.0,Motor Yacht,new boat on order,GRP,France,105,2020,3.1,7.7,Master power boats,EUR,European
105530.0,Cabin Boat,"new boat on order,Unleaded",GRP,Germany,186,2018,2.28,7.52,XO Boats power boats,EUR,European
104900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,52,2020,2.55,7.84,Jeanneau power boats,EUR,European
104300.0,Cabin Boat,"new boat from stock,Diesel",GRP,Germany,128,2001,2.98,9.6,Bavaria power boats,EUR,European
104000.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,238,2008,3.05,9.75,Sea Ray power boats,EUR,European
103700.0,Pilothouse,"new boat from stock,Unleaded",GRP,Germany,90,2013,2.44,6.99,Clear power boats,EUR,European
102500.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,239,2018,2.4,6.4,AMT power boats,EUR,European
99990.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,148,2002,2.55,8.25,Doral power boats,EUR,European
99950.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,74,2005,2.92,7.92,Grady White Boats power boats,EUR,European
99900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,82,2020,2.48,6.86,Jeanneau power boats,EUR,European
99590.0,Bowrider,"new boat from stock,Unleaded",Aluminium,Germany,71,2002,3.5,9.96,Cranchi power boats,EUR,European
97900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,196,2020,2.16,5.64,Silver power boats,EUR,European
97900.0,House Boat,new boat from stock,GRP,Netherlands,35,2020,2.48,6.86,Jeanneau power boats,EUR,European
96900.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,370,2008,2.49,6.85,Skibsplast power boats,EUR,European
96271.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,261,1985,2.97,9.5,Proficiat power boats,EUR,European
